1, swamp, biomesoplenty:bayou, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
14861, forest, terralith:shield, MONSTER, insects_recrafted:centipede,10,1,2
14862, none, terralith:shield_clearing, MONSTER, insects_recrafted:centipede,10,1,2
14863, none, terralith:shrubland, MONSTER, insects_recrafted:centipede,10,1,2
14864, forest, terralith:siberian_grove, MONSTER, insects_recrafted:centipede,10,1,2
14865, forest, terralith:siberian_taiga, MONSTER, insects_recrafted:centipede,10,1,2
14866, none, terralith:skylands, MONSTER, insects_recrafted:centipede,10,1,2
14867, none, terralith:skylands_autumn, MONSTER, insects_recrafted:centipede,10,1,2
14868, none, terralith:skylands_spring, MONSTER, insects_recrafted:centipede,10,1,2
14869, none, terralith:skylands_summer, MONSTER, insects_recrafted:centipede,10,1,2
14870, none, terralith:skylands_winter, MONSTER, insects_recrafted:centipede,10,1,2
14871, icy, terralith:snowy_badlands, MONSTER, insects_recrafted:centipede,10,1,2
14872, forest, terralith:snowy_cherry_grove, MONSTER, insects_recrafted:centipede,10,1,2
14873, forest, terralith:snowy_maple_forest, MONSTER, insects_recrafted:centipede,10,1,2
14874, forest, terralith:snowy_shield, MONSTER, insects_recrafted:centipede,10,1,2
14875, plains, terralith:steppe, MONSTER, insects_recrafted:centipede,10,1,2
14876, none, terralith:stony_spires, MONSTER, insects_recrafted:centipede,10,1,2
14877, forest, terralith:temperate_highlands, MONSTER, insects_recrafted:centipede,10,1,2
14878, jungle, terralith:tropical_jungle, MONSTER, insects_recrafted:centipede,10,1,2
14879, none, terralith:valley_clearing, MONSTER, insects_recrafted:centipede,10,1,2
14880, none, terralith:volcanic_crater, MONSTER, insects_recrafted:centipede,10,1,2
14881, extreme_hills, terralith:volcanic_peaks, MONSTER, insects_recrafted:centipede,10,1,2
14882, river, terralith:warm_river, MONSTER, insects_recrafted:centipede,10,1,2
14883, none, terralith:warped_mesa, MONSTER, insects_recrafted:centipede,10,1,2
14884, forest, terralith:white_cliffs, MONSTER, insects_recrafted:centipede,10,1,2
14885, none, terralith:white_mesa, MONSTER, insects_recrafted:centipede,10,1,2
14886, none, terralith:windswept_spires, MONSTER, insects_recrafted:centipede,10,1,2
14887, forest, terralith:wintry_forest, MONSTER, insects_recrafted:centipede,10,1,2
14888, forest, terralith:wintry_lowlands, MONSTER, insects_recrafted:centipede,10,1,2
14889, taiga, terralith:yellowstone, MONSTER, insects_recrafted:centipede,10,1,2
14890, none, terralith:yosemite_cliffs, MONSTER, insects_recrafted:centipede,10,1,2
14891, forest, terralith:yosemite_lowlands, MONSTER, insects_recrafted:centipede,10,1,2
14892, forest, minecraft:flower_forest, CREATURE, insects_recrafted:cockroach,10,1,4
14893, plains, minecraft:meadow, CREATURE, insects_recrafted:cockroach,10,1,4
14894, plains, minecraft:plains, CREATURE, insects_recrafted:cockroach,10,1,4
14895, extreme_hills, minecraft:stony_peaks, CREATURE, insects_recrafted:cockroach,10,1,4
14896, none, minecraft:sunflower_plains, CREATURE, insects_recrafted:cockroach,10,1,4
14897, none, minecraft:windswept_forest, CREATURE, insects_recrafted:cockroach,10,1,4
14898, none, minecraft:windswept_gravelly_hills, CREATURE, insects_recrafted:cockroach,10,1,4
14899, none, minecraft:windswept_hills, CREATURE, insects_recrafted:cockroach,10,1,4
14900, savanna, minecraft:windswept_savanna, CREATURE, insects_recrafted:cockroach,10,1,4
14901, beach, minecraft:beach, CREATURE, insects_recrafted:dragonfly,10,1,3
14902, swamp, minecraft:mangrove_swamp, CREATURE, insects_recrafted:dragonfly,10,1,3
14903, river, minecraft:river, CREATURE, insects_recrafted:dragonfly,10,1,3
14904, swamp, minecraft:swamp, CREATURE, insects_recrafted:dragonfly,10,1,3
14905, none, minecraft:windswept_forest, CREATURE, insects_recrafted:earwig,10,1,2
14906, none, minecraft:windswept_gravelly_hills, CREATURE, insects_recrafted:earwig,10,1,2
14907, none, minecraft:windswept_hills, CREATURE, insects_recrafted:earwig,10,1,2
14908, savanna, minecraft:windswept_savanna, CREATURE, insects_recrafted:earwig,10,1,2
14909, badlands, minecraft:badlands, MONSTER, insects_recrafted:fireant,10,1,3
14910, badlands, minecraft:eroded_badlands, MONSTER, insects_recrafted:fireant,10,1,3
14911, plains, minecraft:meadow, MONSTER, insects_recrafted:fireant,10,1,3
14912, extreme_hills, minecraft:stony_peaks, MONSTER, insects_recrafted:fireant,10,1,3
14913, badlands, minecraft:wooded_badlands, MONSTER, insects_recrafted:fireant,10,1,3
14914, none, arphex:crawling_main, MONSTER, insects_recrafted:firefly,10,1,3
14915, none, biomesoplenty:auroral_garden, MONSTER, insects_recrafted:firefly,10,1,3
14916, swamp, biomesoplenty:bayou, MONSTER, insects_recrafted:firefly,10,1,3
14917, swamp, biomesoplenty:bog, MONSTER, insects_recrafted:firefly,10,1,3
14918, plains, biomesoplenty:clover_patch, MONSTER, insects_recrafted:firefly,10,1,3
14919, icy, biomesoplenty:cold_desert, MONSTER, insects_recrafted:firefly,10,1,3
14920, taiga, biomesoplenty:coniferous_forest, MONSTER, insects_recrafted:firefly,10,1,3
14921, extreme_hills, biomesoplenty:crag, MONSTER, insects_recrafted:firefly,10,1,3
14922, nether, biomesoplenty:crystalline_chasm, MONSTER, insects_recrafted:firefly,10,1,3
14923, taiga, biomesoplenty:dead_forest, MONSTER, insects_recrafted:firefly,10,1,3
14924, desert, biomesoplenty:dryland, MONSTER, insects_recrafted:firefly,10,1,3
14925, beach, biomesoplenty:dune_beach, MONSTER, insects_recrafted:firefly,10,1,3
14926, nether, biomesoplenty:erupting_inferno, MONSTER, insects_recrafted:firefly,10,1,3
14927, taiga, biomesoplenty:field, MONSTER, insects_recrafted:firefly,10,1,3
14928, taiga, biomesoplenty:fir_clearing, MONSTER, insects_recrafted:firefly,10,1,3
14929, jungle, biomesoplenty:floodplain, MONSTER, insects_recrafted:firefly,10,1,3
14930, none, biomesoplenty:forested_field, MONSTER, insects_recrafted:firefly,10,1,3
14931, jungle, biomesoplenty:fungal_jungle, MONSTER, insects_recrafted:firefly,10,1,3
14932, none, biomesoplenty:glowing_grotto, MONSTER, insects_recrafted:firefly,10,1,3
14933, none, biomesoplenty:grassland, MONSTER, insects_recrafted:firefly,10,1,3
14934, none, biomesoplenty:highland, MONSTER, insects_recrafted:firefly,10,1,3
14935, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, insects_recrafted:firefly,10,1,3
14936, none, biomesoplenty:lavender_field, MONSTER, insects_recrafted:firefly,10,1,3
14937, none, biomesoplenty:lavender_forest, MONSTER, insects_recrafted:firefly,10,1,3
14938, desert, biomesoplenty:lush_desert, MONSTER, insects_recrafted:firefly,10,1,3
14939, savanna, biomesoplenty:lush_savanna, MONSTER, insects_recrafted:firefly,10,1,3
14940, taiga, biomesoplenty:maple_woods, MONSTER, insects_recrafted:firefly,10,1,3
14941, swamp, biomesoplenty:marsh, MONSTER, insects_recrafted:firefly,10,1,3
14942, forest, biomesoplenty:mediterranean_forest, MONSTER, insects_recrafted:firefly,10,1,3
14943, none, biomesoplenty:moor, MONSTER, insects_recrafted:firefly,10,1,3
14944, none, biomesoplenty:muskeg, MONSTER, insects_recrafted:firefly,10,1,3
14945, forest, biomesoplenty:mystic_grove, MONSTER, insects_recrafted:firefly,10,1,3
14946, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, insects_recrafted:firefly,10,1,3
14947, none, biomesoplenty:old_growth_woodland, MONSTER, insects_recrafted:firefly,10,1,3
14948, taiga, biomesoplenty:ominous_woods, MONSTER, insects_recrafted:firefly,10,1,3
14949, forest, biomesoplenty:orchard, MONSTER, insects_recrafted:firefly,10,1,3
14950, none, biomesoplenty:origin_valley, MONSTER, insects_recrafted:firefly,10,1,3
14951, none, biomesoplenty:pasture, MONSTER, insects_recrafted:firefly,10,1,3
14952, plains, biomesoplenty:prairie, MONSTER, insects_recrafted:firefly,10,1,3
14953, forest, biomesoplenty:pumpkin_patch, MONSTER, insects_recrafted:firefly,10,1,3
14954, jungle, biomesoplenty:rainforest, MONSTER, insects_recrafted:firefly,10,1,3
14955, forest, biomesoplenty:redwood_forest, MONSTER, insects_recrafted:firefly,10,1,3
14956, jungle, biomesoplenty:rocky_rainforest, MONSTER, insects_recrafted:firefly,10,1,3
14957, none, biomesoplenty:rocky_shrubland, MONSTER, insects_recrafted:firefly,10,1,3
14958, savanna, biomesoplenty:scrubland, MONSTER, insects_recrafted:firefly,10,1,3
14959, forest, biomesoplenty:seasonal_forest, MONSTER, insects_recrafted:firefly,10,1,3
14960, forest, biomesoplenty:seasonal_orchard, MONSTER, insects_recrafted:firefly,10,1,3
14961, plains, biomesoplenty:shrubland, MONSTER, insects_recrafted:firefly,10,1,3
14962, none, biomesoplenty:snowblossom_grove, MONSTER, insects_recrafted:firefly,10,1,3
14963, none, biomesoplenty:snowy_coniferous_forest, MONSTER, insects_recrafted:firefly,10,1,3
14964, none, biomesoplenty:snowy_fir_clearing, MONSTER, insects_recrafted:firefly,10,1,3
14965, none, biomesoplenty:snowy_maple_woods, MONSTER, insects_recrafted:firefly,10,1,3
14966, none, biomesoplenty:spider_nest, MONSTER, insects_recrafted:firefly,10,1,3
14967, none, biomesoplenty:tropics, MONSTER, insects_recrafted:firefly,10,1,3
14968, taiga, biomesoplenty:tundra, MONSTER, insects_recrafted:firefly,10,1,3
14969, nether, biomesoplenty:undergrowth, MONSTER, insects_recrafted:firefly,10,1,3
14970, nether, biomesoplenty:visceral_heap, MONSTER, insects_recrafted:firefly,10,1,3
14971, none, biomesoplenty:volcanic_plains, MONSTER, insects_recrafted:firefly,10,1,3
14972, none, biomesoplenty:volcano, MONSTER, insects_recrafted:firefly,10,1,3
14973, none, biomesoplenty:wasteland, MONSTER, insects_recrafted:firefly,10,1,3
14974, none, biomesoplenty:wasteland_steppe, MONSTER, insects_recrafted:firefly,10,1,3
14975, swamp, biomesoplenty:wetland, MONSTER, insects_recrafted:firefly,10,1,3
14976, nether, biomesoplenty:withered_abyss, MONSTER, insects_recrafted:firefly,10,1,3
14977, forest, biomesoplenty:woodland, MONSTER, insects_recrafted:firefly,10,1,3
14978, none, biomeswevegone:allium_shrubland, MONSTER, insects_recrafted:firefly,10,1,3
14979, none, biomeswevegone:amaranth_grassland, MONSTER, insects_recrafted:firefly,10,1,3
14980, savanna, biomeswevegone:araucaria_savanna, MONSTER, insects_recrafted:firefly,10,1,3
14981, forest, biomeswevegone:aspen_boreal, MONSTER, insects_recrafted:firefly,10,1,3
14982, none, biomeswevegone:atacama_outback, MONSTER, insects_recrafted:firefly,10,1,3
14983, savanna, biomeswevegone:baobab_savanna, MONSTER, insects_recrafted:firefly,10,1,3
14984, beach, biomeswevegone:basalt_barrera, MONSTER, insects_recrafted:firefly,10,1,3
14985, none, biomeswevegone:bayou, MONSTER, insects_recrafted:firefly,10,1,3
14986, forest, biomeswevegone:black_forest, MONSTER, insects_recrafted:firefly,10,1,3
14987, forest, biomeswevegone:canadian_shield, MONSTER, insects_recrafted:firefly,10,1,3
14988, forest, biomeswevegone:cika_woods, MONSTER, insects_recrafted:firefly,10,1,3
14989, none, biomeswevegone:coconino_meadow, MONSTER, insects_recrafted:firefly,10,1,3
14990, forest, biomeswevegone:coniferous_forest, MONSTER, insects_recrafted:firefly,10,1,3
14991, jungle, biomeswevegone:crag_gardens, MONSTER, insects_recrafted:firefly,10,1,3
14992, none, biomeswevegone:crimson_tundra, MONSTER, insects_recrafted:firefly,10,1,3
14993, none, biomeswevegone:cypress_swamplands, MONSTER, insects_recrafted:firefly,10,1,3
14994, forest, biomeswevegone:dacite_ridges, MONSTER, insects_recrafted:firefly,10,1,3
14995, beach, biomeswevegone:dacite_shore, MONSTER, insects_recrafted:firefly,10,1,3
14996, ocean, biomeswevegone:dead_sea, MONSTER, insects_recrafted:firefly,10,1,3
14997, forest, biomeswevegone:ebony_woods, MONSTER, insects_recrafted:firefly,10,1,3
14998, forest, biomeswevegone:enchanted_tangle, MONSTER, insects_recrafted:firefly,10,1,3
14999, forest, biomeswevegone:eroded_borealis, MONSTER, insects_recrafted:firefly,10,1,3
15000, none, biomeswevegone:firecracker_chaparral, MONSTER, insects_recrafted:firefly,10,1,3
15001, forest, biomeswevegone:forgotten_forest, MONSTER, insects_recrafted:firefly,10,1,3
15002, jungle, biomeswevegone:fragment_jungle, MONSTER, insects_recrafted:firefly,10,1,3
15003, forest, biomeswevegone:frosted_coniferous_forest, MONSTER, insects_recrafted:firefly,10,1,3
15004, icy, biomeswevegone:frosted_taiga, MONSTER, insects_recrafted:firefly,10,1,3
15005, forest, biomeswevegone:howling_peaks, MONSTER, insects_recrafted:firefly,10,1,3
15006, savanna, biomeswevegone:ironwood_gour, MONSTER, insects_recrafted:firefly,10,1,3
15007, jungle, biomeswevegone:jacaranda_jungle, MONSTER, insects_recrafted:firefly,10,1,3
15008, ocean, biomeswevegone:lush_stacks, MONSTER, insects_recrafted:firefly,10,1,3
15009, taiga, biomeswevegone:maple_taiga, MONSTER, insects_recrafted:firefly,10,1,3
15010, desert, biomeswevegone:mojave_desert, MONSTER, insects_recrafted:firefly,10,1,3
15011, forest, biomeswevegone:orchard, MONSTER, insects_recrafted:firefly,10,1,3
15012, forest, biomeswevegone:overgrowth_woodlands, MONSTER, insects_recrafted:firefly,10,1,3
15013, none, biomeswevegone:prairie, MONSTER, insects_recrafted:firefly,10,1,3
15014, none, biomeswevegone:pumpkin_valley, MONSTER, insects_recrafted:firefly,10,1,3
15015, beach, biomeswevegone:rainbow_beach, MONSTER, insects_recrafted:firefly,10,1,3
15016, badlands, biomeswevegone:red_rock_valley, MONSTER, insects_recrafted:firefly,10,1,3
15017, forest, biomeswevegone:redwood_thicket, MONSTER, insects_recrafted:firefly,10,1,3
15018, none, biomeswevegone:rose_fields, MONSTER, insects_recrafted:firefly,10,1,3
15019, desert, biomeswevegone:rugged_badlands, MONSTER, insects_recrafted:firefly,10,1,3
15020, forest, biomeswevegone:sakura_grove, MONSTER, insects_recrafted:firefly,10,1,3
15021, none, biomeswevegone:shattered_glacier, MONSTER, insects_recrafted:firefly,10,1,3
15022, badlands, biomeswevegone:sierra_badlands, MONSTER, insects_recrafted:firefly,10,1,3
15023, forest, biomeswevegone:skyrise_vale, MONSTER, insects_recrafted:firefly,10,1,3
15024, plains, biomeswevegone:temperate_grove, MONSTER, insects_recrafted:firefly,10,1,3
15025, jungle, biomeswevegone:tropical_rainforest, MONSTER, insects_recrafted:firefly,10,1,3
15026, forest, biomeswevegone:weeping_witch_forest, MONSTER, insects_recrafted:firefly,10,1,3
15027, none, biomeswevegone:white_mangrove_marshes, MONSTER, insects_recrafted:firefly,10,1,3
15028, none, biomeswevegone:windswept_desert, MONSTER, insects_recrafted:firefly,10,1,3
15029, forest, biomeswevegone:zelkova_forest, MONSTER, insects_recrafted:firefly,10,1,3
15030, none, blueprint:original_source_marker, MONSTER, insects_recrafted:firefly,10,1,3
15031, none, galosphere:crystal_canyons, MONSTER, insects_recrafted:firefly,10,1,3
15032, none, galosphere:lichen_caves, MONSTER, insects_recrafted:firefly,10,1,3
15033, none, galosphere:pink_salt_caves, MONSTER, insects_recrafted:firefly,10,1,3
15034, none, goodending:marshy_swamp, MONSTER, insects_recrafted:firefly,10,1,3
15035, forest, goodending:oak_hammock_forest, MONSTER, insects_recrafted:firefly,10,1,3
15036, badlands, minecraft:badlands, MONSTER, insects_recrafted:firefly,10,1,3
15037, jungle, minecraft:bamboo_jungle, MONSTER, insects_recrafted:firefly,10,1,3
15038, nether, minecraft:basalt_deltas, MONSTER, insects_recrafted:firefly,10,1,3
15039, beach, minecraft:beach, MONSTER, insects_recrafted:firefly,10,1,3
15040, forest, minecraft:birch_forest, MONSTER, insects_recrafted:firefly,10,1,3
15041, extreme_hills, minecraft:cherry_grove, MONSTER, insects_recrafted:firefly,10,1,3
15042, ocean, minecraft:cold_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15043, nether, minecraft:crimson_forest, MONSTER, insects_recrafted:firefly,10,1,3
15044, forest, minecraft:dark_forest, MONSTER, insects_recrafted:firefly,10,1,3
15045, ocean, minecraft:deep_cold_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15046, none, minecraft:deep_dark, MONSTER, insects_recrafted:firefly,10,1,3
15047, ocean, minecraft:deep_frozen_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15048, ocean, minecraft:deep_lukewarm_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15049, ocean, minecraft:deep_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15050, desert, minecraft:desert, MONSTER, insects_recrafted:firefly,10,1,3
15051, none, minecraft:dripstone_caves, MONSTER, insects_recrafted:firefly,10,1,3
15052, the_end, minecraft:end_barrens, MONSTER, insects_recrafted:firefly,10,1,3
15053, the_end, minecraft:end_highlands, MONSTER, insects_recrafted:firefly,10,1,3
15054, the_end, minecraft:end_midlands, MONSTER, insects_recrafted:firefly,10,1,3
15055, badlands, minecraft:eroded_badlands, MONSTER, insects_recrafted:firefly,10,1,3
15056, forest, minecraft:flower_forest, MONSTER, insects_recrafted:firefly,10,1,3
15057, forest, minecraft:forest, MONSTER, insects_recrafted:firefly,10,1,3
15058, ocean, minecraft:frozen_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15059, extreme_hills, minecraft:frozen_peaks, MONSTER, insects_recrafted:firefly,10,1,3
15060, river, minecraft:frozen_river, MONSTER, insects_recrafted:firefly,10,1,3
15061, forest, minecraft:grove, MONSTER, insects_recrafted:firefly,10,1,3
15062, none, minecraft:ice_spikes, MONSTER, insects_recrafted:firefly,10,1,3
15063, extreme_hills, minecraft:jagged_peaks, MONSTER, insects_recrafted:firefly,10,1,3
15064, jungle, minecraft:jungle, MONSTER, insects_recrafted:firefly,10,1,3
15065, ocean, minecraft:lukewarm_ocean, MONSTER, insects_recrafted:firefly,10,1,3
15066, none, minecraft:lush_caves, MONSTER, insects_recrafted:firefly,10,1,3
