"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"farmersrespite:long_green_tea","Green Tea",0,0.0,"false","true","","{[effect.minecraft.haste, Duration: 5400], Probability: 1.0}"
"farmersrespite:long_purulent_tea","Purulent Tea",0,0.0,"false","true","","{[effect.minecraft.weakness, Duration: 300], Probability: 1.0}"
"farmersrespite:long_rose_hip_tea","Rose Hip Tea",0,0.0,"false","true","","{[effect.minecraft.regeneration, Duration: 300], Probability: 1.0}"
"farmersrespite:long_yellow_tea","Yellow Tea",0,0.0,"false","true","","{[effect.minecraft.resistance, Duration: 5400], Probability: 1.0}"
"farmersrespite:nether_wart_sourdough","Nether Wart Sourdough",4,0.2,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.minecraft.weakness, Duration: 200], Probability: 0.8}"
"farmersrespite:purulent_tea","Purulent Tea",0,0.0,"false","true","create:upright_on_belt","{[effect.minecraft.weakness, Duration: 600], Probability: 1.0}"
"farmersrespite:rose_hip_pie_slice","Rose Hip Pie Slice",3,0.3,"false","false","","{[effect.minecraft.regeneration, Duration: 400, Particles: false, Show Icon: false], Probability: 1.0}"
"farmersrespite:rose_hip_tea","Rose Hip Tea",0,0.0,"false","true","create:upright_on_belt","{[effect.minecraft.regeneration, Duration: 200], Probability: 1.0}"
"farmersrespite:strong_apple_cider","Apple Cider",0,0.0,"false","true","","{[effect.minecraft.absorption x 2, Duration: 600], Probability: 1.0}"
"farmersrespite:strong_black_tea","Black Tea",0,0.0,"false","true","","{[effect.farmersrespite.caffeinated x 2, Duration: 300], Probability: 1.0}"
"farmersrespite:strong_coffee","Coffee",0,0.0,"false","true","","{[effect.farmersrespite.caffeinated x 3, Duration: 3000], Probability: 1.0}"
"farmersrespite:strong_green_tea","Green Tea",0,0.0,"false","true","","{[effect.minecraft.haste x 2, Duration: 1800], Probability: 1.0}"
"farmersrespite:strong_purulent_tea","Purulent Tea",0,0.0,"false","true","","{[effect.minecraft.weakness, Duration: 600], Probability: 1.0}"
"farmersrespite:strong_rose_hip_tea","Rose Hip Tea",0,0.0,"false","true","","{[effect.minecraft.regeneration x 2, Duration: 200], Probability: 1.0}"
"farmersrespite:strong_yellow_tea","Yellow Tea",0,0.0,"false","true","","{[effect.minecraft.resistance x 2, Duration: 1800], Probability: 1.0}"
"farmersrespite:tea_curry","Tea Curry",10,0.8,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.minecraft.resistance, Duration: 600], Probability: 1.0}"
"farmersrespite:yellow_tea","Yellow Tea",0,0.0,"false","true","create:upright_on_belt","{[effect.minecraft.resistance, Duration: 3600], Probability: 1.0}"
"finsandtails:banded_redback_shrimp","Banded Redback Shrimp",2,0.1,"false","false","",""
"finsandtails:blu_wee","Blu Wee",2,0.1,"false","false","forge:raw_fishes, forge:meats, finsandtails:wees, naturalist:duck_food_items, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:bugmeat","Bugfish Meat",3,0.15,"false","false","",""
"finsandtails:cooked_banded_redback_shrimp","Cooked Banded Redback Shrimp",6,0.65,"false","false","",""
"finsandtails:cooked_bugmeat","Cooked Bugfish Meat",8,0.6,"false","false","",""
"finsandtails:cooked_bull_crab_claw","Cooked Bull Crab Claw",6,0.6,"false","false","forge:crab_claw/cooked, forge:crab_claw",""
"finsandtails:cooked_luminous_calamari","Cooked Luminous Calamari",6,0.5,"false","false","","{[effect.minecraft.night_vision, Duration: 500], Probability: 1.0}"
"finsandtails:cooked_papa_wee","Cooked Papa Wee",7,0.6,"false","false","",""
"finsandtails:cooked_wherble_fin","Cooked Wherble Fin",6,0.3,"true","false","",""
"finsandtails:crab_sandwich","Crab Sandwich",17,0.55,"false","false","","{[effect.minecraft.strength, Duration: 160], Probability: 1.0}"
"finsandtails:flatback_sucker","Flatback Sucker",2,0.1,"false","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:golden_river_ray_wing_fillet","Golden River Ray Wing Fillet",8,0.8,"false","false","",""
"finsandtails:high_finned_blue","High-finned Blue",2,0.1,"false","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:luminous_calamari","Luminous Calamari",2,0.3,"false","false","","{[effect.minecraft.night_vision, Duration: 250], Probability: 0.5}"
"finsandtails:night_light_squid","Night Light Squid",1,0.1,"false","false","",""
"finsandtails:ornate_bugfish","Ornate Bugfish",2,0.1,"false","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:papa_wee","Papa Wee",3,0.2,"false","false","finsandtails:wees",""
"finsandtails:pea_wee","Pea Wee",2,0.1,"false","false","forge:raw_fishes, forge:meats, finsandtails:wees, naturalist:duck_food_items, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:raw_golden_river_ray_wing","Raw Golden River Ray Wing",3,0.3,"false","false","",""
"finsandtails:reef_cocktail","Reef Cocktail",6,0.5,"false","false","","{[effect.minecraft.resistance, Duration: 100], Probability: 1.0}, {[effect.minecraft.water_breathing, Duration: 200], Probability: 0.75}"
"finsandtails:seafood_soup","Seafood Soup",18,0.8,"false","false","",""
"finsandtails:stuffed_wherble_fin","Stuffed Wherble Fin",4,0.4,"false","false","",""
"finsandtails:swamp_mucker","Swamp Mucker",2,0.1,"false","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:teal_arrowfish","Teal Arrowfish",2,0.1,"false","false","forge:raw_fishes, forge:meats, minecraft:arrows, naturalist:duck_food_items, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:vibra_wee","Vibra Wee",2,0.2,"false","false","forge:raw_fishes, forge:meats, finsandtails:wees, naturalist:duck_food_items, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:wee_delight","Wee Delight",8,0.4,"false","false","",""
"finsandtails:wee_wee","Wee Wee",1,0.1,"false","false","forge:raw_fishes, forge:meats, finsandtails:wees, naturalist:duck_food_items, farmersdelight:cabbage_roll_ingredients",""
"finsandtails:wherble_fin","Wherble Fin",2,0.2,"true","false","",""
"fishofthieves:ancientscale","Raw Ancientscale",2,0.2,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:battlegill","Raw Battlegill",2,0.2,"false","false","alexsmobs:shoebill_foodstuffs, farmersdelight:cabbage_roll_ingredients, forge:fishes/foods/raw, naturalist:duck_food_items, forge:foods, c:foods/raw_fishes, c:foods, alexsmobs:caiman_foodstuffs, cookyourfood:raw_food_normal, quark:crab_tempt_items, alexsmobs:platypus_foodstuffs, forge:meats, cold_sweat:chameleon/taming, alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, alexsmobs:seal_offerings, forge:raw_fishes, croptopia:fishes, fishofthieves:thieves_fish",""
"fishofthieves:cooked_ancientscale","Cooked Ancientscale",5,0.5,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_battlegill","Cooked Battlegill",6,0.6,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish","{[effect.minecraft.resistance, Duration: 200], Probability: 0.1}"
"fishofthieves:cooked_devilfish","Cooked Devilfish",5,0.6,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_islehopper","Cooked Islehopper",5,0.55,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_plentifin","Cooked Plentifin",5,0.55,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish","{[effect.minecraft.luck, Duration: 200], Probability: 0.1}"
"fishofthieves:cooked_pondie","Cooked Pondie",5,0.5,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_splashtail","Cooked Splashtail",6,0.6,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_stormfish","Cooked Stormfish",6,0.65,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_wildsplash","Cooked Wildsplash",6,0.6,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:cooked_wrecker","Cooked Wrecker",6,0.65,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, forge:fishes/foods/cooked, c:foods/cooked_fishes, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, salt:can_be_salted, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, forge:foods, alexsmobs:seal_offerings, minecraft:fishes, c:foods, wildernature:can_be_truffled, fishofthieves:cooked_thieves_fish",""
"fishofthieves:devilfish","Raw Devilfish",2,0.1,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods","{[effect.minecraft.weakness, Duration: 200], Probability: 0.05}"
"fishofthieves:earthworms","Earthworms",1,0.1,"false","false","cookyourfood:raw_food_severe, c:foods, fishofthieves:earthworms_food, fishofthieves:worms, forge:foods, minecraft:axolotl_tempt_items","{[effect.minecraft.nausea, Duration: 400], Probability: 0.5}"
"fishofthieves:grubs","Grubs",1,0.1,"false","false","cookyourfood:raw_food_severe, c:foods, fishofthieves:grubs_food, fishofthieves:worms, forge:foods, minecraft:axolotl_tempt_items","{[effect.minecraft.nausea, Duration: 400], Probability: 0.5}"
"fishofthieves:islehopper","Raw Islehopper",2,0.2,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:leeches","Leeches",1,0.1,"false","false","cookyourfood:raw_food_severe, c:foods, fishofthieves:worms, forge:foods, fishofthieves:leeches_food, minecraft:axolotl_tempt_items","{[effect.minecraft.nausea, Duration: 400], Probability: 0.5}"
"fishofthieves:plentifin","Raw Plentifin",2,0.15,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:pondie","Raw Pondie",1,0.1,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:splashtail","Raw Splashtail",2,0.1,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:stormfish","Raw Stormfish",2,0.25,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:wildsplash","Raw Wildsplash",2,0.15,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fishofthieves:wrecker","Raw Wrecker",2,0.25,"false","false","alexsmobs:caiman_foodstuffs, cold_sweat:chameleon/taming, c:foods/raw_fishes, quark:crab_tempt_items, croptopia:fishes, forge:meats, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, forge:raw_fishes, fishofthieves:thieves_fish, alexsmobs:platypus_foodstuffs, forge:foods, alexsmobs:seal_offerings, forge:fishes/foods/raw, minecraft:fishes, c:foods",""
"fruitfulfun:cherry","Cherry",3,0.3,"false","false","c:fruits, c:fruits/cherry, forge:foods, c:fruits/sweet, forge:cherries, minecraft:fox_food, forge:berries, sereneseasons:spring_crops, c:foods, forge:crops, forge:fruits, c:berries, forge:fruits/cherry, forge:fruits/sweet",""
"fruitfulfun:chorus_fruit_pie","Chorus Fruit Pie",8,0.6,"false","false","forge:foods, c:foods",""
